transaction_id,user_id,timestamp,amount,merchant_category,hour,day_of_week,month,user_age,account_age_days,transaction_count_day,amount_last_hour,amount_last_day,velocity_1h,avg_amount_30d,std_amount_30d,geographic_risk,device_risk,device_type,payment_method,time_since_last_transaction,is_fraud
txn_002326,user_1301,2025-09-13 00:15:01.973783,59.8,grocery,16,5,9,40,1220,4,44.909353928743826,365.43806712918405,2,112.39465640502826,99.87456685879835,0.2487735806265146,0.03858236088312833,desktop,card_chip,990,0
txn_002327,user_1299,2025-09-03 04:15:01.973877,251.76,restaurant,12,2,9,28,269,5,150.06310686599957,266.3619246987358,3,226.29948150852655,22.159402231281618,0.7753125281290243,0.26616555567934913,mobile,card_swipe,632,0
txn_002328,user_4884,2025-08-23 08:15:01.973975,68.03,gas_station,8,5,8,19,723,2,131.49171637793538,64.57508191538571,5,459.5087420188725,182.4978442237722,0.6624041589305045,0.11516276709794887,mobile,contactless,899,0
txn_002329,user_8229,2025-09-15 21:15:01.974069,74.3,gas_station,19,0,9,71,1870,7,60.21484642957038,189.8456095888455,5,297.1089479150734,124.99427522987644,0.6008213548906625,0.48798405830790076,tablet,online,177,0
txn_002330,user_1263,2025-09-16 06:15:01.974163,11.94,gas_station,10,1,9,25,1279,8,53.78975601495603,734.5339573741337,5,396.78286793326487,179.34540058349245,0.5893738598544394,0.28818782550450806,desktop,card_chip,970,0
txn_002331,user_9964,2025-09-05 17:15:01.974262,359.08,restaurant,23,4,9,26,543,5,6.791452403493237,426.34016114260123,1,283.14413301451475,163.30341637036474,0.47087741544435935,0.44263272944135285,mobile,card_chip,1238,0
txn_002332,user_7392,2025-09-08 21:15:01.974357,60.52,gas_station,19,0,9,30,1558,2,195.0721296156554,214.1373422092187,2,354.3567716842925,27.916077629154724,0.6565489292095825,0.09951557626697943,tablet,card_swipe,1166,0
txn_002333,user_4920,2025-09-04 16:15:01.974450,154.9,grocery,0,3,9,57,487,4,109.95220958805709,420.5281594893839,2,153.50552244797058,75.81713142217032,0.3517183336985327,0.10702869400136977,desktop,online,1174,0
txn_002334,user_7015,2025-09-13 09:15:01.974543,46.93,restaurant,7,5,9,49,381,3,120.83069413307237,743.3507173020917,3,409.48122378307016,177.75680422067413,0.6927878140668886,0.4723754342119308,mobile,contactless,1094,0
txn_002335,user_4016,2025-08-26 00:15:01.974641,372.44,restaurant,16,1,8,52,1297,5,2.834057925725131,932.6953866323721,2,465.2849966439623,89.72213613127036,0.5916579418098414,0.2744173601384388,mobile,card_swipe,567,0
txn_002336,user_7243,2025-09-16 09:15:01.974738,102.45,gas_station,7,1,9,18,1208,3,16.700382388626277,284.36303418813026,4,412.7361455412936,82.2789365037854,0.4121907442611663,0.44587970148147127,desktop,card_chip,305,0
txn_002337,user_2378,2025-09-05 07:15:01.974833,48.8,retail,9,4,9,32,1021,7,35.32107790089019,181.8740189126757,5,374.4661201476273,105.63815162045181,0.606322828467214,0.24326792390994534,desktop,card_chip,1049,0
txn_002338,user_1229,2025-08-19 18:15:01.974927,30.98,gas_station,22,1,8,54,570,8,162.76793520723055,759.6564618636913,5,157.46994640836385,50.93359987047397,0.040215080939690485,0.02280574088925974,tablet,online,8,0
txn_002339,user_3567,2025-08-26 17:15:01.975020,78.06,grocery,23,1,8,19,1131,4,52.17131736416649,819.1456692812975,5,192.17225625043787,23.071774981892233,0.719323349318804,0.46177436647673803,tablet,contactless,32,0
txn_002340,user_4734,2025-08-25 15:15:01.975113,49.48,retail,1,0,8,52,51,5,6.6445366571012965,926.577929016985,2,487.9079956155385,61.61539777963082,0.10641038726003292,0.42852732623649764,mobile,contactless,572,0
txn_002341,user_2615,2025-09-02 06:15:01.975258,104.57,restaurant,10,1,9,47,1973,3,169.3805456954948,737.6245440085322,3,483.81595507922634,74.00915049508535,0.4237392949606716,0.31591040368241646,tablet,card_swipe,1412,0
txn_002342,user_1580,2025-08-20 12:15:01.975354,78.2,retail,4,2,8,32,1469,5,122.80968815430653,496.0055359987486,4,176.0847600834773,147.02130250430326,0.6975787303045571,0.14401215302532427,mobile,card_swipe,494,0
txn_002343,user_4503,2025-09-03 17:15:01.975452,83.59,restaurant,23,2,9,72,1853,8,4.580102511693185,135.3696610616346,1,113.2329073128865,89.99106196208506,0.5046497333267325,0.2952377362217718,desktop,contactless,571,0
txn_002344,user_5737,2025-08-25 15:15:01.975546,230.57,retail,1,0,8,23,321,6,34.61993158106096,737.9159666384229,3,97.0041970804427,31.73918698128518,0.4800589304138968,0.4342734612807677,mobile,contactless,949,0
txn_002345,user_8777,2025-08-21 09:15:01.975640,93.05,grocery,7,3,8,53,444,3,153.1677775781951,357.1130763447538,1,463.8524378974073,52.032330843455725,0.36122308475134884,0.4737986006141835,mobile,card_chip,882,0
txn_002346,user_1748,2025-09-11 16:15:01.975737,59.51,gas_station,0,3,9,28,1901,6,102.24398312892195,662.7778776392373,1,81.37011356085924,178.39208754768092,0.26509807691676707,0.17516861653406635,tablet,online,205,0
txn_002347,user_8155,2025-09-06 18:15:01.975834,81.41,restaurant,22,5,9,67,1082,9,81.879286299464,699.5786194712589,4,223.2125169958875,187.01251613192957,0.043758401490254166,0.38128331394342313,desktop,card_chip,975,0
txn_002348,user_9612,2025-08-18 13:15:01.975928,29.33,retail,3,0,8,42,117,3,112.82934943262349,435.9658016508842,5,190.64238485014795,194.40363577135795,0.6407181261331343,0.19059359258613068,mobile,online,1319,0
txn_002349,user_8366,2025-08-20 13:15:01.976021,10.43,retail,3,2,8,31,938,2,185.51316836793092,613.0940997665579,1,121.29327266234303,45.71637083184028,0.44598978202105777,0.023233181177897966,tablet,card_chip,829,0
txn_002350,user_8311,2025-09-05 12:15:01.976114,8.92,retail,4,4,9,34,690,8,132.084016668775,161.08914133812885,1,69.69786258335608,42.84685989567048,0.690682351173399,0.42307338289749785,mobile,card_swipe,1396,0
txn_002351,user_3408,2025-09-15 19:15:01.976208,333.79,gas_station,21,0,9,56,756,5,134.25969610403547,968.9080412269678,4,299.516881894511,76.47135477764007,0.10382527337745984,0.2185807563852239,tablet,contactless,39,0
txn_002352,user_4444,2025-08-20 08:15:01.976327,242.92,gas_station,8,2,8,45,142,5,162.14123714890047,710.9991595328721,2,301.3866749457774,46.476113299364,0.31665988289382807,0.18713932862842703,desktop,online,868,0
txn_002353,user_2387,2025-08-29 11:15:01.976450,53.73,retail,5,4,8,71,287,1,164.42077037416894,387.71253169192465,4,396.56511233207965,162.34062838475876,0.23466009953369255,0.43329372868575944,desktop,online,852,0
txn_002354,user_2341,2025-08-29 12:15:01.976545,246.57,grocery,4,4,8,65,1133,7,123.77920977839014,552.3670284557038,1,404.95466331059686,184.35065849905553,0.6026534305145242,0.36262467977196555,desktop,online,251,0
txn_002355,user_2550,2025-08-31 06:15:01.976638,97.68,online,10,6,8,45,1828,2,111.58081773567234,395.5177839579723,4,143.4011759521199,139.78653441074363,0.7621957531324322,0.4482779934898928,desktop,contactless,1383,0
txn_002356,user_9891,2025-08-30 19:15:01.976731,40.58,gas_station,21,5,8,41,363,8,187.83382296508123,482.02056652924557,2,353.3726152585343,181.25415662981993,0.6066509717933339,0.7530863232245331,mobile,card_chip,442,1
txn_002357,user_4987,2025-09-06 19:15:01.976862,67.47,grocery,21,5,9,34,542,5,107.22709447903786,401.73029108544364,1,250.3823287719631,133.80323306709727,0.5098891129407271,0.2918928092352464,desktop,card_swipe,627,0
txn_002358,user_1892,2025-09-08 09:15:01.976957,46.35,retail,7,0,9,29,187,4,17.90701942456774,634.7916907389566,4,323.6520100100713,77.27973038724048,0.43084395468081416,0.8534119939342071,mobile,contactless,306,1
txn_002359,user_6289,2025-08-21 14:15:01.977074,48.98,grocery,2,3,8,66,914,7,29.756796705987366,915.0790721607599,3,190.38808889741742,92.41943736198422,0.07979467778304708,0.07383755930468877,tablet,card_swipe,486,0
txn_002360,user_9955,2025-08-23 03:15:01.977173,1400.36,online,13,5,8,69,554,7,27.977265548741848,246.95204742103104,3,55.85085491586855,189.80848612223863,0.6117546820100775,0.5853195817849249,mobile,card_chip,169,1
txn_002361,user_6126,2025-09-07 10:15:01.977294,17.74,retail,6,6,9,48,1686,5,116.34604941965281,257.0466671674242,4,259.6612372329148,170.7877543509429,0.4444841787697569,0.39808389859084,desktop,card_swipe,1195,0
txn_002362,user_4046,2025-08-20 20:15:01.977392,60.26,gas_station,20,2,8,53,631,4,30.72701657888888,657.5180412552061,4,259.52320263233673,114.70433820321773,0.2642743247462284,0.027347836387587587,desktop,contactless,1135,0
txn_002363,user_5040,2025-09-11 19:15:01.977486,126.99,grocery,21,3,9,29,716,4,81.34400136661391,634.015911615812,3,204.6777359239989,47.49546095934602,0.3474115892989742,0.0401625621116149,tablet,card_chip,679,0
txn_002364,user_4114,2025-09-07 23:15:01.977580,28.13,gas_station,17,6,9,30,580,2,7.600269555124894,505.93304755794975,5,216.26488759299656,102.7253280530052,0.6196805971110269,0.2514646071854781,mobile,card_chip,318,0
txn_002365,user_7214,2025-08-17 22:15:01.977673,188.51,restaurant,18,6,8,47,1066,6,127.7144415733238,823.2863073434562,5,385.7991896637392,97.19328969503064,0.23929542336396611,0.0648149950854447,mobile,contactless,1365,0
txn_002366,user_6174,2025-09-14 18:15:01.977787,16.65,online,22,6,9,36,1763,2,12.782795150611182,217.08276124858799,2,206.02640924754192,81.87165518739124,0.6611354245826051,0.11284372569026435,mobile,card_swipe,235,0
txn_002367,user_2540,2025-08-18 03:15:01.977889,19.93,online,13,0,8,20,542,8,4.729360214036071,982.2995760702881,1,396.7246240042591,124.83625959742162,0.44923941331048917,0.0064597673166464364,mobile,contactless,906,0
txn_002368,user_3993,2025-08-22 00:15:01.977993,47.24,online,16,4,8,67,932,9,115.86493151144268,875.3461900145627,4,306.28404407752294,66.83904413673375,0.0015296093255654066,0.49392456874248547,mobile,card_chip,638,0
txn_002369,user_5590,2025-09-04 03:15:01.978095,26.8,online,13,3,9,28,955,6,51.14103917015349,475.6808221074519,4,451.79900272159495,71.28068856595152,0.5491433338126118,0.0389071030762817,desktop,card_chip,180,0
txn_002370,user_7308,2025-09-09 22:15:01.978254,471.76,retail,18,1,9,68,1471,1,93.29966350853864,300.0875963460573,3,153.87827596125996,112.61070540260026,0.5466658758586279,0.042760546396493904,desktop,card_swipe,678,0
txn_002371,user_5969,2025-09-16 07:15:01.978368,81.92,grocery,9,1,9,19,1911,4,65.0211577643538,550.1673492830723,2,283.3044327825144,92.23066774410302,0.7243971458006735,0.046672262238530715,mobile,contactless,1332,0
txn_002372,user_5178,2025-09-06 01:15:01.978468,23.19,retail,15,5,9,45,671,3,117.97351365215918,879.0304677725214,5,60.478394300121906,88.45676682457581,0.14438004184408867,0.2778047634970267,tablet,card_chip,709,0
txn_002373,user_5348,2025-08-26 02:15:01.978566,28.72,grocery,14,1,8,51,1926,9,46.26001461559939,682.6310686024719,5,336.14066879918573,125.08551371314421,0.17621805373188862,0.13151846177698417,desktop,card_swipe,900,0
txn_002374,user_5121,2025-08-21 03:15:01.978665,53.44,grocery,13,3,8,47,912,4,34.26627927229684,804.217020100098,2,87.80663870715964,34.37449317078759,0.6652021753941572,0.3148121671029213,desktop,online,1322,0
txn_002375,user_5379,2025-09-01 00:15:01.978758,52.37,online,16,0,9,55,1164,2,188.98045495103435,573.6004932151126,4,303.16633193477685,121.40536033903315,0.7548442529843039,0.4646750890918337,mobile,online,411,0
txn_002376,user_7255,2025-09-08 19:15:01.978852,283.31,gas_station,21,0,9,20,1215,9,184.21878210313966,822.3333055523285,5,59.64131697568736,92.42054187935868,0.2680950709438708,0.3384830913644205,desktop,card_swipe,691,0
txn_002377,user_1103,2025-09-12 09:15:01.978946,9.68,restaurant,7,4,9,37,149,3,63.46974924196627,726.8133805678208,1,318.0582388105869,172.34624962236316,0.2503032169166618,0.26160316348431617,desktop,card_chip,1259,0
txn_002378,user_1765,2025-09-10 04:15:01.979042,264.77,grocery,12,2,9,34,1370,3,85.02990270487614,248.36585193242678,2,51.578218314812524,180.47818099952096,0.5895215385115857,0.08603601676663575,tablet,card_chip,665,0
txn_002379,user_3843,2025-09-12 23:15:01.979136,5.71,retail,17,4,9,54,1948,2,17.485520711596724,203.98854191240827,2,187.38087342420368,26.89589886642746,0.3456521119238904,0.052925168434989234,mobile,card_chip,1316,0
txn_002380,user_7502,2025-08-22 10:15:01.979229,124.54,gas_station,6,4,8,61,1972,7,88.14810760067253,487.78563985658667,4,199.8556586469528,59.36236390970477,0.06483499504756143,0.3911955306899336,desktop,card_chip,1057,0
txn_002381,user_8659,2025-08-29 18:15:01.979323,56.63,retail,22,4,8,65,1158,8,52.38279151051452,959.5631576651855,3,484.6166306169354,161.4037933602131,0.578467844492981,0.4151822916933654,tablet,card_swipe,80,0
txn_002382,user_3411,2025-09-03 15:15:01.979422,36.5,gas_station,1,2,9,28,62,9,171.48542639663896,768.0614851096464,3,174.33797870032328,62.497854201607716,0.029897927485850052,0.23613423057168476,mobile,card_chip,450,0
txn_002383,user_4751,2025-08-23 09:15:01.979516,29.17,gas_station,7,5,8,26,1135,7,43.32311652142815,909.8987705854205,2,183.94517878991883,137.87004585891225,0.16940156878912482,0.4537828153690574,mobile,card_chip,259,0
txn_002384,user_7533,2025-08-28 22:15:01.979639,34.49,gas_station,18,3,8,34,1457,6,4.451965483972198,555.5251061666918,2,329.72296891418694,38.069601858850945,0.14480953050176987,0.30664168535859754,tablet,card_swipe,445,0
txn_002385,user_4468,2025-09-13 12:15:01.979752,27.11,grocery,4,5,9,27,1601,3,182.73312507040333,226.51227354613255,5,201.82706120833853,93.12897413609619,0.39604654628841546,0.12700673205046104,mobile,card_chip,1379,0
txn_002386,user_9450,2025-09-03 19:15:01.979845,9.25,restaurant,21,2,9,40,982,9,56.27541214252847,598.9703482664429,4,268.28514502084136,53.832389187185896,0.38855871040389656,0.25785092165283025,desktop,card_swipe,198,0
txn_002387,user_1750,2025-09-03 21:15:01.979942,79.17,retail,19,2,9,57,349,8,14.298915493804243,272.645978538843,5,458.20382186333933,118.23213551071558,0.3620640279214059,0.4380685772660387,tablet,contactless,371,0
txn_002388,user_2740,2025-08-19 19:15:01.980039,51.75,online,21,1,8,27,481,7,92.41929361503065,276.0909564028201,4,343.6434589391154,46.56382067090125,0.3907461941997791,0.4819399648167315,desktop,card_chip,519,0
txn_002389,user_8239,2025-09-03 20:15:01.980136,38.19,restaurant,20,2,9,26,632,6,81.2323897019668,236.9162555293013,2,248.1464291665236,65.0279741456659,0.1069584338414968,0.20131584205534053,desktop,online,414,0
txn_002390,user_5010,2025-09-10 04:15:01.980230,38.97,restaurant,12,2,9,56,426,7,79.6355569294138,750.8688629210872,3,465.6034137566615,193.49349215997543,0.2809556271791954,0.4279238909152348,tablet,card_swipe,1110,0
txn_002391,user_3159,2025-08-28 09:15:01.980323,18.36,restaurant,7,3,8,40,80,6,67.74625208189798,763.4503198443547,1,461.3437747826132,104.83235318615428,0.6384278486382735,0.2224739891359942,mobile,card_chip,956,0
txn_002392,user_8738,2025-09-01 09:15:01.980417,11.11,online,7,0,9,46,1568,7,117.49717057289256,284.5267342045831,4,275.3590283168213,50.14126289405279,0.03828295604062762,0.34175922737041986,desktop,contactless,1236,0
txn_002393,user_7096,2025-08-19 12:15:01.980714,33.53,retail,4,1,8,62,366,4,152.64181439281876,199.35267865266425,2,449.39402322867267,185.1410422621544,0.25996546227956874,0.3080088959406811,desktop,card_swipe,52,0
txn_002394,user_5538,2025-08-25 18:15:01.980905,30.82,online,22,0,8,70,1280,2,171.92229293306082,717.4188642966216,2,256.5162558848805,104.07579379927884,0.32492919456339336,0.31010589985191017,mobile,online,150,0
txn_002395,user_6523,2025-08-30 20:15:01.981028,17.94,retail,20,5,8,38,131,6,64.65486305571702,731.2260406044243,1,410.2960589263019,156.6395739380547,0.08340229257969148,0.33389520744951,desktop,contactless,967,0
txn_002396,user_6427,2025-09-05 21:15:01.981151,15.47,gas_station,19,4,9,20,1094,2,176.32875103618696,461.587902584041,4,76.08850072606086,144.4381689021675,0.6258300843017975,0.19872096362858582,desktop,card_chip,1037,0
txn_002397,user_6851,2025-08-26 22:15:01.981265,30.65,grocery,18,1,8,28,786,2,91.91870454814759,642.9402417263407,5,146.58758593403263,166.58211075616498,0.5617537959712332,0.38610322584578166,desktop,card_swipe,365,0
txn_002398,user_9974,2025-09-05 13:15:01.981389,61.17,grocery,3,4,9,71,1800,7,11.349818030530411,445.46684908813864,2,236.40294935358813,63.1237056330101,0.6747923844215619,0.48429192180537617,desktop,card_chip,1434,0
txn_002399,user_5638,2025-09-02 22:15:01.981484,12.24,gas_station,18,1,9,55,1361,3,75.42260396468853,666.3401910434271,3,72.08839052023572,23.711793774842747,0.7450890148618545,0.12603800432208445,desktop,online,644,0
txn_002400,user_2752,2025-08-18 08:15:01.981578,29.09,restaurant,8,0,8,39,1984,8,64.07930926818301,61.13696181185802,2,283.01913439394343,32.4188364619555,0.27776987967176753,0.2614181125102458,tablet,card_swipe,987,0
txn_002401,user_9906,2025-08-24 16:15:01.981679,1034.88,online,0,6,8,29,1328,4,187.75786617094943,626.4814603914118,2,412.68351492265236,95.51243632447343,0.47657577174549215,0.2165798219543513,tablet,card_swipe,116,1
txn_002402,user_3173,2025-09-05 18:15:01.981806,122.12,restaurant,22,4,9,57,607,3,61.40977687136648,909.5325233825537,4,66.72475077992837,162.4237215603737,0.3957016508190656,0.4727304459060637,desktop,contactless,496,0
txn_002403,user_7132,2025-08-26 21:15:01.981904,280.24,grocery,19,1,8,25,680,1,66.96707057792123,796.2421443934021,4,207.48201423803027,51.75749664904093,0.4439757620994811,0.024190276893298057,tablet,card_chip,1151,0
txn_002404,user_6429,2025-09-10 15:15:01.981997,45.53,online,1,2,9,53,35,6,71.6610324815171,233.70926105977898,2,182.80751441255933,187.88614700020943,0.49916991279618134,0.3983210597258941,tablet,online,1332,0
txn_002405,user_3157,2025-08-22 16:15:01.982091,30.29,grocery,0,4,8,66,1824,2,145.58281931438813,991.4199199401396,3,159.78278078219876,128.69677183190834,0.20521822377934795,0.18261173266212782,mobile,online,540,0
txn_002406,user_9626,2025-09-02 21:15:01.982188,108.78,online,19,1,9,69,305,7,124.33849103864492,878.4914067449661,2,102.30574121479403,160.0329141120038,0.46258169457322423,0.29275137883224334,tablet,online,379,0
txn_002407,user_3899,2025-08-20 17:15:01.982282,12.55,grocery,23,2,8,63,30,1,114.02076851803471,608.8822050783967,3,334.03265769417976,154.55731351359682,0.5316137892254956,0.32024270678490424,tablet,card_chip,1117,0
txn_002408,user_8045,2025-08-29 04:15:01.982375,48.49,grocery,12,4,8,69,926,8,36.716488740006994,924.6678511434205,4,141.6567942578185,101.36016884967779,0.21710944263560103,0.46133944181758924,mobile,online,221,0
txn_002409,user_3100,2025-08-23 23:15:01.982469,62.46,restaurant,17,5,8,27,1651,2,183.77122178514992,60.08827085311195,1,408.11398152917945,149.36934271899713,0.18049195027382706,0.00041817818778255855,mobile,card_chip,435,0
